X,Y,Name,description,HYPERLINK,DESCRIPTION2,POSTALCODE,KEEPERNAME,TOTALROOMS,ADDRESS,INC_CRC,FMEL_UPD_D,NAME2,DESCRIPTION3,NAME3
103.860677173023,1.31139113939717,Meadows Hostel,,meadowshostel@gmail.com,,209178,Terrance Tay Yew Soon,6,7A Hamilton Road,9FCF493640F0B607,20200728214024,,,
103.853083051198,1.29963654287271,Mercure Singapore Bugis,,,,188973,Charlie Chia,395,122 MIDDLE ROAD MIDLINK PLAZA,4FE69DFC86242878,20200728214024,,,
103.854659348388,1.30474091460126,Meriton Hotel,,jackson@hotel165.sg,,208804,Kevin Glenn Bossino,40,43A Jalan Besar,3C69BB6022975058,20200728214024,,,
103.882461230625,1.31219823372169,Min Wah Hotel,,96ytlim@gmail.com,,398676,Teo Ai Choo,97,19 Lorong 22 Geylang,36C8F402D2BE4DA3,20200728214024,,,
103.857764750115,1.31507480508728,Mitraa Inn,,jvkmservices@singnet.com.sg,,218163,Lim Yeoh Toong,26,531 Serangoon Road,085514FAAF2569C9,20200728214024,,,
103.853524372799,1.30679667251442,MKS Backpackers' Hostel,,,,209757,Vijayalakshmi Jagadeesh,5,44 Cuff Road,303A28DB5ABB9B23,20200728214024,,,
103.858988963033,1.31544170610706,Moni Gallery Hostel,,enquiry@monigalleryhostel.com,,338795,Muthukumaran S/O Varthan,9,263 Lavender Street,231ECF362C9276E0,20200728214024,,,
103.857588989534,1.31594847999958,Mori Hostel,,,,218675,Muhammad Syafiee Bin Fidrishah,8,429 RACE COURSE ROAD MORI HOSTEL,FC2D3CDD88499B70,20200728214024,,,
103.855181687112,1.29586808458378,Naumi,,hm@naumihotel.com,,188396,LIEW SHIEN PEI,73,41 Seah Street,A6D1E2CA97671C03,20200728214024,,,
103.834075884942,1.28556429182439,New Cape Inn,,,,168891,Surya Kumar Jhunjhnuwala,76,3 SENG POH ROAD GREEN WORLD,7F64CEFD655C53C8,20200728214024,,,
103.768888272797,1.2922089251387,ibis budget Singapore West Coast,,contact@fragrancehotel.com,,118759,Ngiam Seng Ngiap,57,418 Pasir Panjang Road,0D3FCE0352178B82,20200728214024,,,
103.861412046112,1.30202391032311,Jamilla Boutique Inn,,,,199903,Tania Krassimirova Getzova,51,10 ALIWAL STREET 5FOOTWAY.INN PROJECT BUGIS,308D7CB144655CA7,20200728214024,,,
103.881122145385,1.3119564255497,Hotel 81 - Gold,,hotel81@hotel81.com.sg,,398738,SWEE WEIDI,98,20 Lorong 20 Geylang,412D36BEFC9B478F,20200728214024,,,
103.85103942858,1.32429128090849,New Orchid Hotel,,neworchidhotel@hotmail.com,,329777,Timothy Seah How Ming,68,347 Balestier Road,CF6430A3D1386D2F,20200728214024,,,
103.858259328995,1.31023794252736,New Society Backpacker,,newsoc259@gmail.com,,208934,Lim Lay Meng,4,259A Jalan Besar,2A49668750DFF7CA,20200728214024,,,
103.833551413429,1.28509462357436,Nostalgia Hotel,,frontdesk@hotelnostalgia.com.sg,,168727,Ho Chiuen Sheey,50,77 Tiong Bahru Road,711B8213182C3185,20200728214024,,,
103.844668942167,1.29149019698803,Novotel Singapore Clarke Quay,,info@novotelclarkequay.com.sg,,179031,LEE KOON HAI,403,177A River Valley Road,4D727805BFF47C64,20200728214024,,,
103.828399493406,1.31394109858619,Novotel Singapore On Stevens,,H9543-gm@accor.com,,257878,Ranjitha De Silva,254,"28 STEVENS ROAD, # 01-01",736907AADCD77FFC,20200728214024,,,
103.848408637443,1.27698070007554,OAKWOOD PREMIER AMTD SINGAPORE,,,,068809,Alan Keith Burrows,268,"6 SHENTON WAY, # 07-01 OUE DOWNTOWN",7205A553E31A183A,20200728214024,,,
103.844244859295,1.27585063042586,"Oasia Hotel Downtown, Singapore",,reseasy@fareast.com.sg,,079333,Kevin Glenn Bossino,314,100 Peck Seah Street,0A3AC604E7468622,20200728214024,,,
103.853842196119,1.31275667459011,One Farrer Hotel,,,,217562,Chai Khye Yeien,249,1 Farrer Park Station Road,F37D68998414ECC7,20200728214024,,,
103.838344779654,1.2465985797506,ONE15 Marina Club,,frontdesk@one15marina.com,,098497,Karamjit Kaur,26,11 Cove Drive,19932DA27E25A76C,20200728214024,,,
103.82816440606,1.30766860889292,Orchard Hotel Singapore,,,,238879,Gilbert Madhavan,656,442 Orchard Road,B8CCD00C25417574,20200728214024,,,
103.827739432245,1.3065751631695,"Orchard Rendezvous Hotel, Singapore",,info@orh.com.sg,,247905,Tay Teng Hock,388,1 Tanglin Road,A28ECA9D32423583,20200728214024,,,
103.843847231635,1.27693674003785,Orchid Hotel,,resv@orchidhotel.com.sg,,078867,Jean-Philippe Daniel Jacopin,272,1 Tras Link,1FE534AA0D85666D,20200728214024,,,
103.851820111255,1.29801057337893,Oxford Hotel,,reservation@oxfordhotel.com.sg,,188549,Brett Walker,134,218 Queen Street,A973ACA167405881,20200728214024,,,
103.860232906684,1.29943396113579,Pan Pacific Serviced Suites Beach Road,,,,199592,Chng Beng Siong,180,7500B Beach Road,9E6BED1E4A3E1B60,20200728214024,,,
103.851186611181,1.30359193738081,Parc Sovereign Hotel,,contact@parcsovereign.com,,189970,Mohamed Rafi Bin Hasan,172,175 Albert Street,63F02AB5A0D6DE7A,20200728214024,,,
103.877736767199,1.31192211161234,hotel ascendere pte ltd,,,,399035,Chu Poh Yong,25,1 LORONG 10 GEYLANG,0A3BE5866FE3BFC2,20200728214024,,,
103.847711703541,1.28746404866926,Hotel Clover 7 Hongkong Street,,enquiries@hotelclover.com,,059650,Chu Poh Yong,27,7 HONGKONG STREET,6E91038E51E7A827,20200728214024,,,
103.852228308446,1.29755505808723,Hotel Grand Pacific,,accounts@hotelgrandpacific.com.sg,,188018,Kay Wong Siew Lan,240,101 Victoria Street,B36B172EA3291DC1,20200728214024,,,
103.850729187175,1.30761951351103,Park 22 hotel Little India,,ngaungsan@whiteoakinv.com,,219184,Sun Yi,31,60 KERBAU ROAD,B6DD5FF9F066793A,20200728214024,,,
103.963024016311,1.33576405585821,Park Avenue Changi,,serenetan@uel.sg,,486015,Sun Yi,251,2 Changi Business Park Avenue 1,ABC57C3EC75B0120,20200728214024,,,
103.788347378512,1.30535120421258,Park Avenue Rochester,,serenetan@uel.sg,,138637,NG AUNG SAN,351,31 Rochester Drive,762D0E2DF8C2314D,20200728214024,,,
103.805370079297,1.28757994526013,Park Hotel Alexandra,,info.phal@parkhotelgroup.com,,159972,Sun Li Jing @ Ryan Sun,442,323 Alexandra Road Alexandra Central,54DE4BD687B5EC6B,20200728214024,,,
103.842327428168,1.29154596321777,Park Hotel Clarke Quay,,info.phcq@parkhotelgroup.com,,237983,Sun Li Jing @ Ryan Sun,340,1 Unity Street,E2C9B43E0EF21DD8,20200728214024,,,
103.854748159228,1.31198097077815,PARK HOTEL FARRER PARK,,,,217564,Andrew Craig Donadel,300,10 FARRER PARK STATION ROAD FARRER SQUARE,EB1C5A78198F2B82,20200728214024,,,
103.844443322367,1.28808355052563,Park Regis Singapore,,gmprsi@parkregissingapore.com,,058268,Lim Kang Ling,202,23 Merchant Road,604959AAAFD1EBFC,20200728214024,,,
103.857007341008,1.29145525906521,"PARKROYAL COLLECTION  Marina Bay, Singapore",,,,039594,Chua Chek Ngoo,575,6 RAFFLES BOULEVARD MARINA SQUARE,ADBAF9D28A3246C7,20200728214024,,,
103.846290282213,1.28563913664569,"PARKROYAL Collection Pickering, Singapore",,,,058289,Lim Min Wee Ernest,367,3 Upper Pickering Street,E9C6C11C6F7CED56,20200728214024,,,
103.770167551417,1.29207833471118,Pasir Panjang Inn,,ppinn@pacific.net.sg,,118741,Lim Sook Tiang,54,404 Pasir Panjang Road,ACE2FE4B4C9F3F91,20200728214024,,,
103.849820409422,1.29194591965028,Peninsula.Excelsior Hotel,,enquiries@ytchotels.com.sg,,179805,Ang Poh Seow,591,5 Coleman Street,BF8C3F59393F1AA9,20200728214024,,,
103.853597393505,1.31119377982074,Penta Hotel,,booking@pentahotel.com.sg,,219894,Wong Liang Tong,48,33 Birch Road,1CBC78FF231CE724,20200728214024,,,
103.853212740709,1.30477735433313,Perak Hotel,,perlodge@singnet.com.sg,,208133,Lim Hwee Meang Rachel,32,12 Perak Road,BBB3B69133C1EFB5,20200728214024,,,
103.860208871905,1.31190914918039,Pine Hostel @ Lavender,,pinehostelsg@gmail.com,,207566,Tong Kok Chiang,7,153A TYRWHITT ROAD QINAN BUILDING,89CA0A7A0A0E40D2,20200728214024,,,
103.844285506043,1.28423977707313,Porcelain Hotel,,enquiry@porcelainhotel.com,,059526,Hu Yingna,138,48 Mosque Street,6007287FEDC07AA0,20200728214024,,,
103.852519737987,1.3200518654597,Quality Hotel Marlow,,dm@qualityhotelmarlow.com.sg,,329926,Richard Tan Meng See,240,201 Balestier Road,024A3E93459D3090,20200728214024,,,
103.854068347721,1.29509740338278,Raffles Hotel Singapore,,singapore@raffles.com,,189673,Christian Westbeld,115,1 Beach Road,8788A5F4CB8744EF,20200728214024,,,
103.845399528928,1.28082633621452,The Scarlet Hotel,,reservations@thescarlethotels.com,,069333,Choo Sin How,80,33 Erskine Road,26553501FB3D089E,20200728214024,,,
103.839843127647,1.28771626958407,The Seacare Hotel,,reservations@theseacarehotel.com.sg,,169875,"Leong Mun Choy, Bernard",103,52 Chin Swee Road,52CE0FD2DAE2C709,20200728214024,,,
103.845656808105,1.28341894026954,The Southbridge Hotel,,admin@southbridge.com,,058759,Ong Shu Xian Charmaine,47,210 South Bridge Road,BBB017838C2E0844,20200728214024,,,
103.860975921585,1.30316598668086,The Sultan,,info@thesultan.com.sg,,199002,Harpreet Kaur Bedi,60,101 Jalan Sultan,BFB7ECAFB60BA49D,20200728214024,,,
103.858401651016,1.30689059540428,The Vagabond Club,,accounts@garchahotels.com,,207630,Tarun Kalra,41,39 Syed Alwi Road,CE5B3EE1FBEE2A6C,20200728214024,,,
103.837472221716,1.28920183768185,The Warehouse Hotel,,,,169628,Lance Joseph Ourednik,37,320 HAVELOCK ROAD,53F718E1927C9371,20200728214024,,,
103.861714993221,1.31033177948249,Traveller@sg,,,,208559,TAN CHOR KHENG,7,111H King George's Avenue,F0F5D28020CA7D0E,20200728214024,,,
103.823792222833,1.26633679754561,Travelodge Harbourfront Singapore,,,,098828,Tan Kee Chong Derrick,334,50 TELOK BLANGAH ROAD BAY HOTEL SINGAPORE,FF47311E7E28EE09,20200728214024,,,
103.858395163567,1.30262934394456,TREE IN LODGE HOSTEL,,,,199137,Ng Lip Sek,5,5 JALAN PINANG CORAL HOSTEL,18A4539448404842,20200728214024,,,
103.883723595489,1.31612667222578,Urban Hostel,,,,388189,Edmund Yip Chak Mun,11,67A Lorong 27 Geylang,5296EC96508F3670,20200728214024,,,
103.850763169012,1.29894385553217,V Hotel Bencoolen,,vhotel@vhotel.sg,,189627,Chu Poh Yong,272,48 Bencoolen Street,6C886F3147FDBEF6,20200728214024,,,
103.862525582449,1.3078092747122,V Hotel Lavender,,vhotel@vhotel.sg,,208767,Chu Poh Yong,888,70 Jellicoe Road,942397A2D84CE378,20200728214024,,,
103.853270441013,1.32124006979661,Value Hotel - Balestier,,valuehotel@valuehotel.com.sg,,329684,Chu Poh Yong,208,218 Balestier Road,EC3E7E349FA619EE,20200728214024,,,
103.902428918272,1.30957900907828,Venue Hotel,,contact@venuehotel.sg,,427556,Loo Wai Peng,81,305 Joo Chiat Road,131753C35119B747,20200728214024,,,
103.852442326555,1.29709985440985,Victoria Hotel,,reservations@victoriana.sg,,188016,Terence Govinden,89,87 VICTORIA STREET VICTORIA HOTEL,76D40E767B2DFAD3,20200728214024,,,
103.800885641861,1.268937683637,Villa Samadhi Singapore,,,,119193,OCASIO JOSE ALBERTO,20,20 LABRADOR VILLA ROAD,38719C97BB8C5146,20200728214024,,,
103.85071667183,1.30390260082807,Village Hotel Albert Court,,info.vhac@fareast.com.sg,,189971,Gill Ishwinder,210,180 Albert Street,FB48D6443CA4CA1F,20200728214024,,,
103.857668954773,1.30192812751591,Village Hotel Bugis,,info.vhb@fareast.com.sg,,188061,Gill Ishwinder Singh,393,390 Victoria Street,8E7B1395890FE3B1,20200728214024,,,
103.986061074378,1.3904021092424,Village Hotel Changi,,info.vhc@fareast.com.sg,,508502,Christina Wendy Lee,380,1 Netheravon Road,D54C653477FDD5A9,20200728214024,,,
103.902912251967,1.30377936120631,Village Hotel Katong,,info.vhk@fareast.com.sg,,449536,HO TING CHEE,229,25 Marine Parade Road,EA762650B10291D9,20200728214024,,,
103.859699504459,1.31322431873699,Kam Leng Hotel,,reservations@kamleng.com,,209001,KAY SIEW HWA,70,383 Jalan Besar,90F5301B81318D73,20200728214024,,,
103.859681427203,1.30078636753127,KAMPONG @ ARAB,,,,199745,Hu Yingna,6,48 ARAB STREET SHOPHOUSE THE SOCIAL HOSTEL,3639B3A359D033A6,20200728214024,,,
103.836340959124,1.3020645045383,Mandarin Orchard Singapore,,orchard@meritushotels.com,,238867,LIM SIONG THONG,1077,333 Orchard Road,7FB2435284A42C3A,20200728214024,,,
103.876240340591,1.31143553463831,Kim Tian (Star) Hotel,,,,399166,Manchharam Ashish,43,4 Lorong 6 Geylang,108A3FBCF83A29AC,20200728214024,,,
103.876202869193,1.31016069700456,Kim Tian Hotel (Han),,,,399281,Steven Han How Chye,48,29 Lorong 4 Geylang,5286CCA6CD77626E,20200728214024,,,
103.877802903174,1.3112646112522,La Mode (Sophia),,,,399050,Steven Han How Chye,35,17 Lorong 10 Geylang,DAC543AEF26B267C,20200728214024,,,
103.883130632629,1.31301909204336,Lai Ming Hotel,,otl@laiming.com.sg,,389396,SUN YI,15,432  Geylang Road,D84392406D741F8C,20200728214024,,,
103.88287775601,1.31285242907657,Lai Ming Hotel Cosmoland,,otl@laiminghotel.com.sg,,389395,Teng Ai Fong,54,424 Geylang Road,65C3A99FCA6A4A32,20200728214024,,,
103.81955756883,1.25329365829851,"Le Meridien Singapore, Sentosa",,,,098679,Ong Tong Liang,191,"23 BEACH VIEW LE MERIDIEN SINGAPORE, SENTOSA",601E97AE91C6EFB9,20200728214024,,,
103.877164397644,1.31181053676029,LEX HOTEL (LORONG 8),,,,399073,Ong Tong Liang,41,1 LORONG 8 GEYLANG,AE0C66603D6640C4,20200728214024,,,
103.834290657294,1.28487238567456,Link Hotel,,info@linkhotel.com.sg,,168733,Harman Rachael Robyn,274,50 Tiong Bahru Road,DB8D4F173F74E102,20200728214024,,,
103.835187499512,1.30692538671184,York Hotel,,enquiry@yorkhotel.com.sg,,228516,Muhammad Daniel Manivasagam,407,21 Mount Elizabeth,4CDA841ED8708A8F,20200728214024,,,
103.831347094612,1.30634429879401,YOTEL Singapore Orchard Road,,brendan.daly@yotel.com,,238904,,610,366 ORCHARD ROAD,6548D63C4F30D046,20200728214024,,,
103.989077555194,1.36034099671656,YotelAir Singapore Changi Airport,,jca.finance@yotel.com,,819666,,130,"78 AIRPORT BOULEVARD, # 04-280",F81397E04E67D3C0,20200728214024,,,
103.878050332523,1.3131635740799,ZEN Rooms 1515,,,,388607,,78,15 LORONG 15 GEYLANG,D81433D9CEF13F65,20200728214024,,,
103.875894248569,1.3132565842406,Zen Rooms Oasis,,,,387416,,46,56 SIMS AVENUE,2247F2C10D3E9E82,20200728214024,,,
103.853983386178,1.30375424119095,Hotel 81 - Rochor,,hotel81@hotel81.com.sg,,208785,Chu Poh Yong,87,5 Jalan Besar,5490849D7416D335,20190620111820,,,
103.852504389911,1.32334493742066,Value Hotel - Nice,,valuehotel@valuehotel.com.sg,,329738,Chu Poh Yong,63,302 Balestier Road,31D11432E3C9F122,20190620111820,,,
103.849798670544,1.30437833815954,Q Loft Hotels@Mackenzie,,,,228677,Tan Tian Mei,40,15 Mackenzie Road,F4F09F30F0E3544F,20190705110220,,,
103.855657430547,1.31053024250151,PARKROYAL on Kitchener Road,,enquiry@kr.parkroyalhotels.com,,208533,"Ong Tun Cheik, Richard",532,181 Kitchener Road,268232B7AF8EA3D1,20190620111820,,,
103.853723617758,1.30536816987403,Snooze Inn Pte Ltd,,,,209518,TSAI SHI SHYUAN,23,43 DICKSON ROAD PHIL INN,F0FF75DCB0A99F58,20190620111820,,,
103.842719933396,1.3269557412414,Value Hotel - Thomson,,valuehotel@valuehotel.com.sg,,329901,Chu Poh Yong,366,592 Balestier Road,A60A2481DE2E2ACB,20190620111820,,,
103.846374260603,1.32710813170856,Ramada Singapore at Zhongshan Park,,info@ramadasingapore.com,,329983,Tony John Cousens,382,16 Ah Hood Road,19755CEBC868778A,20190620111820,,,
103.862164062967,1.31106785024407,Hotel 81 - Violet,,hotel81@hotel81.com.sg,,338722,Chu Poh Yong,49,97 Lavender Street,14CB66640F998417,20190620111820,,,
103.877277745979,1.31119116358172,Hotel 81 - Orchid,,hotel81@hotel81.com.sg,,399090,Chu Poh Yong,182,21 Lorong 8 Geylang,2D61777F80DEAC1D,20190620111820,,,
103.834966686156,1.28336484066759,Hotel 81 - Osaka,,hotel81@hotel81.com.sg,,169753,Chu Poh Yong,74,1 Eng Hoon Street,44F052ED4506294E,20190620111820,,,
103.891617685858,1.32208820086546,Aqueen Hotel - Paya Lebar,,,,409180,Chan Boon Tat,162,33 Jalan Afifi,112720F786F4FD2B,20190620111820,,,
103.897420527925,1.31568836964855,Hotel 81 - Tristar,,hotel81@hotel81.com.sg,,424780,Chu Poh Yong,116,1 Onan Road,64E0BD023BAB5C2C,20190620111820,,,
103.849884117871,1.3032844053482,Hotel 81 - Selegie,,hotel81@hotel81.com.sg,,188318,Chu Poh Yong,81,161 Selegie Road,F2B7F837998E434F,20190620111820,,,
103.855722993909,1.29678178848365,Populous Hotel,,info@populoushotel.com,,188933,Raymond Lam,80,23 MIDDLE ROAD,C90C004579C09877,20190620111820,,,
103.878270058693,1.31368275668813,Hotel 81 - Spring,,hotel81@hotel81.com.sg,,388619,Chu Poh Yong,32,22 Lorong 15 Geylang,F97BF4D688D2B64F,20190620111820,,,
103.858786331918,1.31571664407736,The Hive,,info@thehivesg.com,,218223,Bian Haiqiu,10,624 Serangoon Road,915876CC79FC952A,20190620111820,,,
103.880119073255,1.31179140354756,Hotel 81 - Palace,,hotel81@hotel81.com.sg,,398867,Chu Poh Yong,192,25 Lorong 16 Geylang,6FD6C20143A9880D,20190620111820,,,
103.859775934817,1.31379680423506,The Noble Hotel,,,,209012,Tay Hongwei Alinilson,30,407 JALAN BESAR THE NOBLE HOTEL,121557C245EE5600,20190620111820,,,
103.880860523551,1.31160600473177,Hotel 81 - Star,,hotel81@hotel81.com.sg,,398828,Chu Poh Yong,207,31 Lorong 18 Geylang,A904805F1B766828,20190620111820,,,
103.860546413684,1.30105228944496,The Pod,,info@thepodcapsulehotel.sg,,199552,Steven Lee Ngiap Hui,15,"289 Beach Road  , # 03-01",4C641C6587C8C398,20190620111820,,,
103.85890444877,1.31064624214852,BEAT. Sports Hostel,,sports@beathostel.co,,208953,Philip Cyril Raj,13,290A Jalan Besar,FEA8E458DDBE8A26,20200728214024,,,
103.84369850009,1.27595845561159,Carlton City Hotel Singapore,,douglas.glen@carltoncity.sg,,078862,Fernando Gibaja Garcia-Zarco,386,1 Gopeng Street,552A51C526FEA2F6,20200728214024,,,
103.843165090044,1.32059476707049,Courtyard By Marriott Singapore Novena,,,,329568,Heinrich Grafe,250,"99 IRRAWADDY ROAD, # 22-00 ROYAL SQUARE AT NOVENA",5610EBA08738A085,20200728214024,,,
103.847365855383,1.32697770059675,Days Hotel Singapore At Zhongshan Park,,info@dayshotelsingapore.com,,329133,Choa Fu Seng,405,1 Jalan Rajah,C56F326E8D61A13D,20200728214024,,,
103.980568397632,1.38894206635745,GALLOP CHANGI BEACH RESORT,,,,509671,SUN YI,40,49 HENDON ROAD,9D3E18D1863A5986,20200728214024,,,
103.83410906863,1.30822214594427,Goodwood Park Hotel,,enquiries@goodwoodparkhotel.com.sg,,228221,Muzafiru Bin Othman,233,22 Scotts Road,0CB42F3C42C989CF,20200728214024,,,
103.853069621772,1.32170313863895,Hoover Hotel,,,,329706,Audrey Binti Musa,42,"246 Balestier Road , # 02-01",EFBE8B5CBA40ABB1,20200728214024,,,
103.844098495279,1.28456367163908,Hotel 81 - Chinatown,,hotel81@hotel81.com.sg,,059418,Alexandra Pauline Kloprogge,95,181 New Bridge Road,6BB3C9FBED599342,20200728214024,,,
103.843903509412,1.28344954192642,5footway.inn Project Chinatown 1,,frontdesk.chinatown1@gmail.com,,059222,Yei Maung,20,63A Pagoda Street,2F3E91ACDE8058F8,20200728214024,,,
103.851868266107,1.30736540957505,AQUEEN Heritage Hotel - Little India,,,,219962,Manchharam Ashish,70,22 BELILIOS LANE AQUEEN HERITAGE HOTEL - LITTLE INDIA,29AF37AA2B6BED1A,20200728214024,,,
103.854059862488,1.3050887952847,RedDoorz Plus @ Little India,,,,209507,Heng Kim Boon,80,"23 DICKSON ROAD, # 1-01-01 MOON 23 HOTEL",9716326679FBE8FD,20200728214024,,,
103.855672473307,1.30922887156542,Royal India Hotel,,sales@royalindiahotel.com,,207667,Li Xiaojia,43,"88 Syed Alwi Road , # 01-02",7C0288ACFE0127DF,20200728214024,,,
103.845070104293,1.2769051570011,Sofitel Singapore City Centre,,,,078885,Wouter Frank De Graaf,223,9 WALLICH STREET,877335F17C589862,20200728214024,,,
103.839076191393,1.29077754111531,Studio M Hotel,,enquiry.smh@millenniumhotels.com,,238910,Rainer Tenius,360,3 Nanson Road,F03EF56BE3D4019B,20200728214024,,,
103.820644196531,1.25291730866453,THE BARRACKS HOTEL SENTOSA,,,,099567,Shaik Mohamed S/O Mohamed Abdul Jaleel,40,2 GUNNER LANE,414D012C42EECC20,20200728214024,,,
103.85213309311,1.29752625749619,Hotel Royal @ Queens,,info@royalqueens.com.sg,,188553,Amrani Othmane,231,12 Queen Street,DD88D65ECFE0728C,20200728214024,,,
103.882458725423,1.31205758973578,Kim Tian Hotel,,,,398678,Steven Han How Chye,47,21 Lorong 22 Geylang,CFBF74093BAC96B4,20190620111820,,,
103.881861947743,1.31116645434913,Reddoorz @ Aljunied,,,,398691,AMIT SABERWAL,42,34 LORONG 22 GEYLANG LEMON GRASS HOTEL,003525F687D38DDA,20190620111820,,,
103.912040454705,1.30869695647047,RedDoorz near Marine Parade Central,,,,428996,AMIT SABERWAL,62,400 EAST COAST ROAD GARDEN TERRACE HOTEL,4DB366809E651AA1,20190620111820,,,
103.977931029385,1.38859258335421,Raintr33 Hotel Singapore,,,,509673,Chong Kwei Fun,50,33 Hendon Road,0C525A90AA042DDC,20190620111820,,,
