"name","lon","lat","category"
"Eden Residences Capitol",103.8511035,1.2930961,"Condominiums"
"Eight Riversuites",103.8645503,1.3214108,"Condominiums"
"Flo Residence",103.9129884,1.3916378,"Condominiums"
"Forestville",103.7990558,1.4325725,"Condominiums"
"G Residences",103.9101586,1.3171163,"Condominiums"
"Garden Park Residences",103.9100915,1.3105597,"Condominiums"
"Grandview Suites",103.8824525,1.3128254,"Condominiums"
"Hills Twoone",103.7584066,1.3526436,"Condominiums"
"J Gateway",103.7423009,1.3357304,"Condominiums"
"Kap Residences",103.7790681,1.3369834,"Condominiums"
"Kensington Square",103.8827453,1.3456703,"Condominiums"
"La Fiesta",103.8953757,1.3895885,"Condominiums"
"Lake Life",103.7240598,1.3318054,"Condominiums"
"Loft 33",103.8871228,1.3127805,"Condominiums"
"Metro Loft",103.883678,1.3143833,"Condominiums"
"Midtown Residences",103.8951731,1.3704674,"Condominiums"
"Millage",103.9012057,1.316609,"Condominiums"
"Mon Jervois",103.8220744,1.2938337,"Condominiums"
"Nanyang Park",103.8757885,1.3650837,"Condominiums"
"NEWest",103.7573965,1.3164853,"Condominiums"
"One Balmoral",103.830196,1.313333,"Condominiums"
"One Dusun Residences",103.8438153,1.3270103,"Condominiums"
"Oxley Edge",103.841475,1.2956302,"Condominiums"
"Parc Centros",103.9043484,1.4031059,"Condominiums"
"Pollen & Bleu",103.8640383,1.2848907,"Condominiums"
"Presto @ Upper Serangoon",103.8715452,1.345794,"Condominiums"
"Q Bay Residences",103.9277763,1.3506424,"Condominiums"
"R Maison",103.8699415,1.3433699,"Condominiums"
"Riversails",103.9024414,1.377924,"Condominiums"
"Robin Suites",103.828578,1.3176685,"Condominiums"
"Sant Ritz",103.8693764,1.3293961,"Condominiums"
"Sea Horizon",103.9591327,1.3762236,"Condominiums"
"Sea Suites",103.8176303,1.2583382,"Condominiums"
"SeaHill",103.763946,1.2987745,"Condominiums"
"Selegie Centre",103.850017,1.3039337,"Condominiums"
"Sennett Residence",103.8695533,1.3308105,"Condominiums"
"Seventy Saint Patrick's",103.9152417,1.3078874,"Condominiums"
"Singa Hills",103.9085201,1.3302893,"Condominiums"
"Skies Miltonia",103.848233,1.4182673,"Condominiums"
"Skypark Residences",103.8200197,1.4437745,"Condominiums"
"Spazio @ Kovan",103.8782332,1.3546444,"Condominiums"
"Stratum",103.9430596,1.3789309,"Condominiums"
"Suites @ Newton",103.8415628,1.3163218,"Condominiums"
"The Amore",103.9128838,1.3987308,"Condominiums"
"The Bently Residences@Kovan",103.8804407,1.3579001,"Condominiums"
"THE BROOKS I & II",103.8192322,1.40448,"Condominiums"
"The Centren",103.8835768,1.3139549,"Condominiums"
"The Ebony",103.9085873,1.3204009,"Condominiums"
"The Glades",103.9482762,1.3263931,"Condominiums"
"The Hillford",103.76984,1.344059,"Condominiums"
"The Hillier",103.7643943,1.3640168,"Condominiums"
"The Inflora",103.9662273,1.3560286,"Condominiums"
"The Octet",103.883552,1.3121233,"Condominiums"
"The Quinn",103.8728581,1.3438553,"Condominiums"
"The Red House",103.9036115,1.3052409,"Condominiums"
"The Scotts Tower",103.8353518,1.3099741,"Condominiums"
"The Serenno",103.8974328,1.3102959,"Condominiums"
"The Siena",103.8116227,1.3209434,"Condominiums"
"The Skywoods",103.7717701,1.3651642,"Condominiums"
"The Tembusu",103.8898144,1.36134,"Condominiums"
"The Topiary",103.8719784,1.3880016,"Condominiums"
"Thomson Three",103.8315387,1.3574329,"Condominiums"
"Three Balmoral",103.8304542,1.3138549,"Condominiums"
"Tropika East",103.9069939,1.3288723,"Condominiums"
"Twin Fountains",103.7998126,1.4311212,"Condominiums"
"Urban Vista",103.94449,1.327415,"Condominiums"
"VA Residences",103.8496959,1.3266399,"Condominiums"
"Vibes@Upper Serangoon",103.8712383,1.34489,"Condominiums"
"Village @ Pasir Panjang",103.7703987,1.2912536,"Condominiums"
"Waterbay",103.9084269,1.4004796,"Condominiums"
"Whitehaven",103.7775638,1.2894759,"Condominiums"
"Rich.Residence",103.88136,1.362535,"Condominiums"
"Lh Residences",103.912597,1.3121913,"Condominiums"
"Cassia Edge",103.8857894,1.3116402,"Condominiums"
"Jj's Residences @ Jervois",103.8238166,1.2934388,"Condominiums"
"Triple 2 Studio",103.8412005,1.275195,"Condominiums"
"1 Canberra",103.8300223,1.4383009,"Condominiums"
"1919",103.8465766,1.3027274,"Condominiums"
"28 Imperial Residences",103.8847793,1.3117929,"Condominiums"
"8 Bassein",103.8480518,1.3234664,"Condominiums"
"A Treasure Trove",103.8999933,1.4046494,"Condominiums"
"Alba",103.647518,1.330699,"Condominiums"
"Archipelago",103.9188096,1.3386929,"Condominiums"
"Aura 83",103.9063669,1.3106759,"Condominiums"
"Bedok Residences",103.9298161,1.3255836,"Condominiums"
"Bliss@Kovan",103.8837419,1.3629002,"Condominiums"
"Boathouse Residences",103.9028493,1.375594,"Condominiums"
"Cecil Suites",103.883257,1.3147045,"Condominiums"
"Cradels",103.8539419,1.3248916,"Condominiums"
"Daisy Suites",103.8683918,1.3437987,"Condominiums"
"Devonshire 12",103.8379186,1.2980068,"Condominiums"
"Devonshire Residences",103.8373393,1.2989615,"Condominiums"
"Edenz Loft",103.8834877,1.3123223,"Condominiums"
"Edenz Suites",103.8856618,1.3128903,"Condominiums"
"euHabitat",103.9065485,1.3279129,"Condominiums"
"Everitt Edge",103.9017929,1.313721,"Condominiums"
"Gaia",103.7954962,1.2761928,"Condominiums"
"Gambir Ridge",103.8755629,1.3445074,"Condominiums"
"H2O Residences",103.8802068,1.392859,"Condominiums"
"Hallmark Residences",103.8308514,1.3163669,"Condominiums"
"Hedges Park Condominium",103.9666456,1.3549753,"Condominiums"
"Heron Bay",103.9036575,1.3758885,"Condominiums"
"Hijauan",103.8412371,1.3036171,"Condominiums"
"Icon @ Pasir Panjang",103.7858706,1.279111,"Condominiums"
"Katong Regency",103.8946407,1.3147403,"Condominiums"
"Kovan Regency",103.8857994,1.3631018,"Condominiums"
"Le Regal",103.880081,1.312559,"Condominiums"
"Leville iSuites",103.902633,1.3058873,"Condominiums"
"Liberte",103.836508,1.314032,"Condominiums"
"Meridian 38",103.9108308,1.3104592,"Condominiums"
"Natura@Hillview",103.7589444,1.3531509,"Condominiums"
"Naung Residence",103.8929324,1.3680068,"Condominiums"
"Ness",103.8869076,1.3126687,"Condominiums"
"Nine Residences",103.841316,1.4329532,"Condominiums"
"Novena Regency",103.8417736,1.3209485,"Condominiums"
"Okio",103.8530565,1.3221632,"Condominiums"
"One Eighties Residences",103.9052905,1.3148468,"Condominiums"
"Palm Isles",103.9642265,1.3564812,"Condominiums"
"Parc Olympia",103.9655338,1.3554297,"Condominiums"
"Paterson Collection",103.8304142,1.3004844,"Condominiums"
"Qube Suites",103.9080711,1.3298124,"Condominiums"
"Regent Residences",103.8645265,1.3242473,"Condominiums"
"Rezi 26",103.885148,1.312971,"Condominiums"
"Ripple Bay",103.9610321,1.3772431,"Condominiums"
"River Isles",103.9126987,1.397384,"Condominiums"
"Riversound Residence",103.9025174,1.3812336,"Condominiums"
"Robin Residences",103.828074,1.3190877,"Condominiums"
"RV Point",103.8421768,1.293955,"Condominiums"
"RV Residences",103.8284679,1.2945737,"Condominiums"
"Sea Esta",103.9595347,1.3772514,"Condominiums"
"Seletar Park Residence",103.8695158,1.3861264,"Condominiums"
"Serenity Breeze",103.9122235,1.3137932,"Condominiums"
"Shangri-La Residences",103.8253016,1.31074,"Condominiums"
"Shiro",103.892701,1.327066,"Condominiums"
"Silverscape",103.8871652,1.312578,"Condominiums"
"Sky Green",103.7201921,1.4289034,"Condominiums"
"Skyline",103.8584275,1.2842867,"Condominiums"
"Skyline @ Orchard Boulevard",103.8294849,1.3032034,"Condominiums"
"Skyline Residences",103.8076342,1.2717846,"Condominiums"
"Space @ Kovan",103.876902,1.3546237,"Condominiums"
"Stellar RV",103.8287726,1.295188,"Condominiums"
"Suites @ Braddell",103.8686167,1.3435384,"Condominiums"
"The Cristallo",103.8255432,1.3035807,"Condominiums"
"The Nautical",103.8244608,1.4436047,"Condominiums"
"The Palette",103.9451532,1.3702733,"Condominiums"
"The Peak @ Cairnhill II",103.837991,1.308003,"Condominiums"
"The Promenade@Pelikat",103.8875314,1.3551225,"Condominiums"
"The Rainforest",103.7487341,1.3838135,"Condominiums"
"The Seawind",103.9148407,1.3112999,"Condominiums"
"The Tampines Trilliant",103.9405217,1.3592112,"Condominiums"
"The Viridian",103.851566,1.3260245,"Condominiums"
"Thomson Grand",103.830384,1.3654565,"Condominiums"
"Three 11",103.829014,1.3568,"Condominiums"
"Treasures @ G20",103.8815883,1.3114027,"Condominiums"
"Twin Waterfalls",103.8974092,1.4023474,"Condominiums"
"UP@Robertson Quay",103.8376588,1.2907234,"Condominiums"
"Urban Heritage",103.8533539,1.3217538,"Condominiums"
"Waterfront Isle",103.9278666,1.3387495,"Condominiums"
"Waterwoods",103.9127924,1.3910681,"Condominiums"
"Woodhaven",103.7841299,1.4302283,"Condominiums"
"Evergreen Residences",103.8824793,1.3110493,"Condominiums"
"Jjh Residences",103.871332,1.346442,"Condominiums"
"Sarkies Green",103.8359936,1.3138471,"Condominiums"
"7 on Chapel",103.907374,1.30655,"Condominiums"
"Hana",103.8286111,1.3061111,"Condominiums"
"The Coterie @ Holland",103.8046255,1.3109604,"Condominiums"
"Victory 8",103.8237638,1.4420242,"Condominiums"
"10 Shelford",103.8124981,1.3258989,"Condominiums"
"16 @ Amber",103.898841,1.299536,"Condominiums"
"368 Thomson",103.8419479,1.3272054,"Condominiums"
"38 I Suites",103.8963123,1.3117686,"Condominiums"
"76 Shenton",103.8455345,1.273423,"Condominiums"
"91 Marshall",103.9010989,1.3065383,"Condominiums"
"Altez",103.8443267,1.2743542,"Condominiums"
"Ardmore 3",103.8285879,1.3082244,"Condominiums"
"Austville Residences",103.9009335,1.3813308,"Condominiums"
"Belysa",103.9417265,1.3741117,"Condominiums"
"Blossom Residences",103.7701863,1.3893153,"Condominiums"
"Buckley Classique",103.8402335,1.318089,"Condominiums"
"Cardiff Residence",103.8658756,1.3550779,"Condominiums"
"Casa Cambio",103.8765338,1.3542042,"Condominiums"
"Centra Heights",103.8865776,1.3163094,"Condominiums"
"Centra Residence",103.8758454,1.3129037,"Condominiums"
"Central Imperial",103.879236,1.3119808,"Condominiums"
"Centro Residences",103.8487088,1.3705373,"Condominiums"
"Cityscape @ Farrer Park",103.8512795,1.3177793,"Condominiums"
"Cyan",103.8304625,1.318146,"Condominiums"
"D'Weave",103.8905714,1.3156618,"Condominiums"
"D'Zire",103.8822243,1.3682892,"Condominiums"
"East Village",103.9463496,1.3318464,"Condominiums"
"Eight Courtyards",103.8306871,1.4386273,"Condominiums"
"EiS Residences",103.8994263,1.3078029,"Condominiums"
"Flamingo Valley",103.9222543,1.3174915,"Condominiums"
"Foresque Residences",103.7759302,1.3686467,"Condominiums"
"Gilstead Two",103.8384991,1.3152175,"Condominiums"
"Guillemard Edge",103.8861671,1.3118382,"Condominiums"
"H Residences",103.9088356,1.3158028,"Condominiums"
"Harbour Suites",103.8275151,1.2721986,"Condominiums"
"Horizon Residences",103.784425,1.281957,"Condominiums"
"Idyllic Suites",103.8864169,1.3129825,"Condominiums"
"Jupiter 18",103.900621,1.3156433,"Condominiums"
"La Fleur",103.884628,1.3124155,"Condominiums"
"La Vida @ 130",103.9149755,1.3137274,"Condominiums"
"Le Nouvel Ardmore",103.827866,1.310248,"Condominiums"
"Le Somme",103.8583515,1.311234,"Condominiums"
"Levenue",103.913735,1.3283879,"Condominiums"
"Lincoln Suites",103.842927,1.3170783,"Condominiums"
"Loft @ Holland",103.796871,1.3123669,"Condominiums"
"Loft @ Nathan",103.8274315,1.2943763,"Condominiums"
"M66",103.8645698,1.3287308,"Condominiums"
"Moda",103.9029801,1.304494,"Condominiums"
"My Manhattan",103.9535259,1.3417845,"Condominiums"
"Nathan Suites",103.8269575,1.2949977,"Condominiums"
"Nin Residence",103.8699755,1.3327092,"Condominiums"
"Nottinghill Suites",103.7691166,1.3398691,"Condominiums"
"Nouvel 18",103.8281162,1.3110614,"Condominiums"
"Oceanfront Suites",103.9608866,1.3790136,"Condominiums"
"Onerobey",103.8819737,1.3669744,"Condominiums"
"Oxley Residence",103.8408481,1.2968238,"Condominiums"
"Parc Rosewood",103.7853842,1.4278986,"Condominiums"
"Parc Vera",103.8951335,1.3637034,"Condominiums"
"Park Residences Kovan",103.8819539,1.3579349,"Condominiums"
"Prime Residence",103.8824372,1.3112274,"Condominiums"
"Primedge",103.8880619,1.3125462,"Condominiums"
"Rangoon 88",103.8542311,1.3142276,"Condominiums"
"Riverbay",103.8626677,1.3280813,"Condominiums"
"RiverParc Residence",103.917611,1.397936,"Condominiums"
"Riviera 38",103.8636299,1.3283923,"Condominiums"
"Seastrand",103.9608545,1.3763518,"Condominiums"
"Sims Edge",103.8879365,1.3163875,"Condominiums"
"Skysuites 17",103.8478334,1.3273665,"Condominiums"
"Skysuites@Anson",103.8447682,1.2744995,"Condominiums"
"Smart Suites",103.8838203,1.3151489,"Condominiums"
"Sophia Residence",103.8484781,1.3017592,"Condominiums"
"Spottiswoode 18",103.8375907,1.2754518,"Condominiums"
"Starlight Suites",103.8371508,1.2938906,"Condominiums"
"Studio8",103.8730326,1.3111189,"Condominiums"
"Suites @ Bukit Timah",103.7735951,1.3404921,"Condominiums"
"Suites @ Guillemard",103.891849,1.3125805,"Condominiums"
"Suites 28",103.8860985,1.3126439,"Condominiums"
"Suites At Orchard",103.8458381,1.3004323,"Condominiums"
"Sunny Lodge",103.9068273,1.3243116,"Condominiums"
"Terrasse",103.8769423,1.3683663,"Condominiums"
"The Boutiq",103.8386086,1.296614,"Condominiums"
"The Canopy",103.8406771,1.2871148,"Condominiums"
"The Cape",103.9013291,1.3006884,"Condominiums"
"The Foresta @ Mount Faber",103.8137,1.2705393,"Condominiums"
"The Greenwich",103.8687182,1.3869314,"Condominiums"
"The Interweave",103.8533913,1.3251516,"Condominiums"
"The Lakefront Residences",103.7194317,1.3425817,"Condominiums"
"The Lanai",103.8283333,1.3052778,"Condominiums"
"The Lenox",103.9114036,1.3187139,"Condominiums"
"The Lush",103.9050239,1.3091077,"Condominiums"
"The Meyerise",103.8926786,1.2973585,"Condominiums"
"The Miltonia Residences",103.848154,1.4169702,"Condominiums"
"The MKZ",103.8466356,1.3065643,"Condominiums"
"The Peak @ Cairnhill I",103.8383647,1.3081005,"Condominiums"
"The Sanctuary @ Geylang",103.8864963,1.3134721,"Condominiums"
"The Shore Residences",103.9009506,1.3028111,"Condominiums"
"The Tennery",103.760152,1.380337,"Condominiums"
"The Urbanite",103.8484587,1.3134633,"Condominiums"
"The Vision",103.7649435,1.2983337,"Condominiums"
"Tomlinson Heights",103.8268428,1.3030376,"Condominiums"
"Treescape",103.9165725,1.3111438,"Condominiums"
"Uber 388",103.9389383,1.3141792,"Condominiums"
"Urban Residences",103.880054,1.350805,"Condominiums"
"Vacanza @ East",103.9145249,1.3294038,"Condominiums"
"Vibes @ East Coast",103.9117599,1.3094781,"Condominiums"
"Vibes @ Kovan",103.877678,1.3549579,"Condominiums"
"Viva Vista",103.7861058,1.279654,"Condominiums"
"Watercolours",103.9597362,1.3763964,"Condominiums"
"Waterfront Gold",103.9286513,1.3383943,"Condominiums"
"Waterscape at Cavenagh",103.8407685,1.3042158,"Condominiums"
"Ceylon Point",103.9009412,1.308551,"Condominiums"
"iLiv@Grange(Enbloc)",103.8289114,1.2997319,"Condominiums"
"Spring Residences",103.8304162,1.3160076,"Condominiums"
"The Blissville",103.9093054,1.3236346,"Condominiums"
"Cape Royale",103.8396544,1.2418412,"Condominiums"
"Kanopy @ 77",103.9119795,1.3132229,"Condominiums"
"Ardmore Residence",103.8284314,1.3101,"Condominiums"
"Adam Green",103.8132971,1.3251363,"Condominiums"
"Fernhill Residences",103.824077,1.31386,"Condominiums"
"Verdana Villas",103.8687535,1.358556,"Condominiums"
"21 Richards",103.8816185,1.3619462,"Condominiums"
"448 @ East Coast",103.9134222,1.3088897,"Condominiums"
"8 Raja",103.8422905,1.3266474,"Condominiums"
"Adria",103.84629,1.316448,"Condominiums"
"Ascentia Sky",103.8170745,1.2909313,"Condominiums"
"Auralis",103.916033,1.309781,"Condominiums"
"Boulevard Vue",103.8286751,1.3039134,"Condominiums"
"Canberra Residences",103.8250973,1.4450317,"Condominiums"
"Centennia Suites",103.8337292,1.2926466,"Condominiums"
"Centra Loft",103.8884234,1.3148696,"Condominiums"
"City Studios",103.852651,1.3100719,"Condominiums"
"Coralis",103.905792,1.3045739,"Condominiums"
"Cube 8",103.8414458,1.3281407,"Condominiums"
"Dorsett Residences",103.840535,1.280463,"Condominiums"
"Duchess Royale",103.8062102,1.3242645,"Condominiums"
"Espada",103.8367172,1.2973559,"Condominiums"
"Esparina Residences",103.8914636,1.3817456,"Condominiums"
"First Point Suites",103.9102373,1.3163978,"Condominiums"
"Frankel Estate",103.9184052,1.3168882,"Condominiums"
"Goodwood Residence",103.8357624,1.3153018,"Condominiums"
"Haig 162",103.8987887,1.3062813,"Condominiums"
"Hertford Collection",103.848945,1.3133639,"Condominiums"
"Hundred Trees",103.7587168,1.3150261,"Condominiums"
"iSuites @ Palm",103.8784103,1.3613827,"Condominiums"
"Jool Suites",103.8550069,1.315246,"Condominiums"
"Killiney 118",103.8385471,1.2980407,"Condominiums"
"Kuie Pong Loft",103.8259281,1.3192176,"Condominiums"
"L'Viv",103.8408443,1.3152958,"Condominiums"
"Leicester Suites",103.8670419,1.3303274,"Condominiums"
"Loft @ Rangoon",103.853716,1.314989,"Condominiums"
"Loft @ Stevens",103.825944,1.3178044,"Condominiums"
"Melosa",103.8854504,1.3125443,"Condominiums"
"Nathan Residences",103.827168,1.2947218,"Condominiums"
"NV Residences",103.9447555,1.3710997,"Condominiums"
"Parc Bleu",103.9074336,1.3143216,"Condominiums"
"Parc Elegance",103.9087861,1.3175988,"Condominiums"
"Questa @ Dunman",103.8966309,1.3098215,"Condominiums"
"Re Charge @ 303",103.8389483,1.2952774,"Condominiums"
"Residences 88",103.9076054,1.3261234,"Condominiums"
"Ria Apartments",103.7925822,1.2766081,"Condominiums"
"Royce Residences",103.8763469,1.3113356,"Condominiums"
"RV Edge",103.8280837,1.2948041,"Condominiums"
"Seven Palms Sentosa Cove",103.8312088,1.2394405,"Condominiums"
"Siglap V",103.9237342,1.3128468,"Condominiums"
"St Patrick's Residences",103.9148983,1.3076782,"Condominiums"
"Stevens Suites",103.825657,1.3154611,"Condominiums"
"Straits Residences",103.9043952,1.3138256,"Condominiums"
"Suites @ Paya Lebar",103.8800592,1.3503492,"Condominiums"
"Suites @ Sims",103.8871962,1.3157784,"Condominiums"
"Terrene At Bukit Timah",103.771123,1.341346,"Condominiums"
"The Aristo @ Amber",103.9008115,1.30033,"Condominiums"
"The Bliss",103.8443767,1.2845216,"Condominiums"
"The Estuary",103.8319732,1.4108002,"Condominiums"
"The Gale",103.966719,1.3590171,"Condominiums"
"The Glyndebourne",103.8233255,1.3224596,"Condominiums"
"The Laurels",103.8373058,1.3048975,"Condominiums"
"The Minton",103.8812765,1.3517773,"Condominiums"
"The Oliv",103.8315742,1.3148402,"Condominiums"
"The Scala",103.8651474,1.3507178,"Condominiums"
"The Silver Fir",103.8949063,1.3124464,"Condominiums"
"The Sound",103.9148793,1.3099559,"Condominiums"
"The Vanderlint",103.9008884,1.3080579,"Condominiums"
"The Vue",103.8800017,1.3467628,"Condominiums"
"The Water Edge",103.8887428,1.3137914,"Condominiums"
"The Waterline",103.876638,1.367429,"Condominiums"
"Tree House",103.77604,1.369833,"Condominiums"
"Urban Resort Condominium",103.8376809,1.3043847,"Condominiums"
"Urban Suites",103.8384562,1.3034586,"Condominiums"
"Viento",103.8864743,1.3122737,"Condominiums"
"Vista Residences",103.8432724,1.3284349,"Condominiums"
"Waterbank at Dakota",103.8883927,1.3065754,"Condominiums"
"The Amerald Studio",103.8918945,1.3398892,"Condominiums"
"Treasure On Balmoral",103.8305074,1.3142183,"Condominiums"
"Suites @ Tanjong Katong",103.8954332,1.3077487,"Condominiums"
"Fifteen Robin",103.8286404,1.3181907,"Condominiums"
"Oei Tiong Ham Park Residences",103.7927383,1.3149897,"Condominiums"
